    57    0.15736E+04   -0.10095E+01    0.18022E+00    0.10933E-02    0.13538E-06
    58    0.15952E+04   -0.12893E+01    0.18998E+00    0.11321E-02    0.13475E-06
    59    0.16169E+04   -0.15832E+01    0.19994E+00    0.11715E-02    0.13410E-06
    60    0.16387E+04   -0.18907E+01    0.21016E+00    0.12116E-02    0.13345E-06
    61    0.16611E+04   -0.22107E+01    0.22074E+00    0.12524E-02    0.13279E-06
    62    0.16833E+04   -0.25442E+01    0.23165E+00    0.12938E-02    0.13212E-06
    63    0.17056E+04   -0.28919E+01    0.24287E+00    0.13359E-02    0.13144E-06
    64    0.17284E+04   -0.32548E+01    0.25440E+00    0.13787E-02    0.13075E-06
    65    0.17511E+04   -0.36334E+01    0.26622E+00    0.14221E-02    0.13007E-06
    66    0.17742E+04   -0.40257E+01    0.27826E+00    0.14662E-02    0.12937E-06
    67    0.17975E+04   -0.44290E+01    0.29053E+00    0.15110E-02    0.12868E-06
    68    0.18212E+04   -0.48418E+01    0.30306E+00    0.15564E-02    0.12798E-06
    69    0.18451E+04   -0.52626E+01    0.31580E+00    0.16025E-02    0.12728E-06
    70    0.18692E+04   -0.56933E+01    0.32881E+00    0.16493E-02    0.12658E-06
    71    0.18935E+04   -0.61364E+01    0.34205E+00    0.16967E-02    0.12588E-06
    72    0.19180E+04   -0.65933E+01    0.35551E+00    0.17448E-02    0.12517E-06
    73    0.19427E+04   -0.70644E+01    0.36916E+00    0.17936E-02    0.12447E-06
    74    0.19675E+04   -0.75489E+01    0.38297E+00    0.18431E-02    0.12376E-06
    75    0.19926E+04   -0.80452E+01    0.39697E+00    0.18932E-02    0.12305E-06
    76    0.20181E+04   -0.85526E+01    0.41115E+00    0.19440E-02    0.12234E-06
    77    0.20438E+04   -0.90708E+01    0.42550E+00    0.19955E-02    0.12164E-06
    78    0.20700E+04   -0.96013E+01    0.44006E+00    0.20477E-02    0.12093E-06
    79    0.20963E+04   -0.10140E+02    0.45476E+00    0.21006E-02    0.12022E-06
    80    0.21229E+04   -0.10689E+02    0.46962E+00    0.21541E-02    0.11951E-06
    81    0.21497E+04   -0.11248E+02    0.48457E+00    0.22084E-02    0.11880E-06
    82    0.21767E+04   -0.11816E+02    0.49964E+00    0.22633E-02    0.11809E-06
    83    0.22039E+04   -0.12393E+02    0.51481E+00    0.23189E-02    0.11739E-06
    84    0.22314E+04   -0.12978E+02    0.53007E+00    0.23753E-02    0.11668E-06
    85    0.22591E+04   -0.13570E+02    0.54539E+00    0.24323E-02    0.11598E-06
    86    0.22869E+04   -0.14170E+02    0.56080E+00    0.24900E-02    0.11528E-06
    87    0.23152E+04   -0.14775E+02    0.57625E+00    0.25485E-02    0.11458E-06
    88    0.23434E+04   -0.15388E+02    0.59176E+00    0.26076E-02    0.11389E-06
    89    0.23720E+04   -0.16008E+02    0.60731E+00    0.26675E-02    0.11320E-06
    90    0.24008E+04   -0.16633E+02    0.62288E+00    0.27281E-02    0.11251E-06
    91    0.24298E+04   -0.17263E+02    0.63844E+00    0.27894E-02    0.11183E-06
    92    0.24590E+04   -0.17899E+02    0.65398E+00    0.28515E-02    0.11114E-06
    93    0.24886E+04   -0.18539E+02    0.66950E+00    0.29142E-02    0.11046E-06
    94    0.25182E+04   -0.19183E+02    0.68496E+00    0.29778E-02    0.10979E-06
    95    0.25481E+04   -0.19831E+02    0.70036E+00    0.30420E-02    0.10912E-06
    96    0.25780E+04   -0.20482E+02    0.71568E+00    0.31070E-02    0.10845E-06
    97    0.26084E+04   -0.21137E+02    0.73092E+00    0.31727E-02    0.10778E-06
    98    0.26389E+04   -0.21792E+02    0.74605E+00    0.32392E-02    0.10712E-06
    99    0.26696E+04   -0.22450E+02    0.76105E+00    0.33064E-02    0.10646E-06
   100    0.27005E+04   -0.23108E+02    0.77591E+00    0.33744E-02    0.10580E-06
   101    0.27316E+04   -0.23768E+02    0.79070E+00    0.34432E-02    0.10515E-06
   102    0.27632E+04   -0.24428E+02    0.80526E+00    0.35127E-02    0.10450E-06
   103    0.27947E+04   -0.25088E+02    0.81968E+00    0.35829E-02    0.10386E-06
   104    0.28265E+04   -0.25747E+02    0.83394E+00    0.36540E-02    0.10322E-06
   105    0.28584E+04   -0.26405E+02    0.84798E+00    0.37258E-02    0.10258E-06
   106    0.28906E+04   -0.27061E+02    0.86187E+00    0.37984E-02    0.10195E-06
   107    0.29227E+04   -0.27715E+02    0.87546E+00    0.38718E-02    0.10132E-06
   108    0.29551E+04   -0.28366E+02    0.88883E+00    0.39459E-02    0.10070E-06
   109    0.29877E+04   -0.29015E+02    0.90190E+00    0.40209E-02    0.10008E-06
   110    0.30204E+04   -0.29658E+02    0.91468E+00    0.40966E-02    0.99462E-07
   111    0.30533E+04   -0.30297E+02    0.92722E+00    0.41732E-02    0.98850E-07
   112    0.30863E+04   -0.30933E+02    0.93947E+00    0.42505E-02    0.98242E-07
   113    0.31195E+04   -0.31562E+02    0.95143E+00    0.43287E-02    0.97639E-07
   114    0.31528E+04   -0.32186E+02    0.96300E+00    0.44076E-02    0.97040E-07
   115    0.31864E+04   -0.32802E+02    0.97436E+00    0.44874E-02    0.96446E-07
   116    0.32200E+04   -0.33411E+02    0.98526E+00    0.45680E-02    0.95855E-07
   117    0.32538E+04   -0.34012E+02    0.99579E+00    0.46494E-02    0.95269E-07
   118    0.32878E+04   -0.34606E+02    0.10061E+01    0.47317E-02    0.94687E-07
   119    0.33219E+04   -0.35189E+02    0.10160E+01    0.48148E-02    0.94109E-07
   120    0.33560E+04   -0.35763E+02    0.10254E+01    0.48987E-02    0.93536E-07
   121    0.33902E+04   -0.36328E+02    0.10346E+01    0.49835E-02    0.92966E-07
   122    0.34245E+04   -0.36881E+02    0.10433E+01    0.50691E-02    0.92401E-07
   123    0.34588E+04   -0.37424E+02    0.10515E+01    0.51556E-02    0.91841E-07
   124    0.34932E+04   -0.37953E+02    0.10593E+01    0.52429E-02    0.91284E-07
   125    0.35277E+04   -0.38471E+02    0.10667E+01    0.53311E-02    0.90732E-07
   126    0.35622E+04   -0.38976E+02    0.10737E+01    0.54202E-02    0.90184E-07
   127    0.35967E+04   -0.39468E+02    0.10802E+01    0.55102E-02    0.89640E-07
   128    0.36312E+04   -0.39947E+02    0.10862E+01    0.56011E-02    0.89100E-07
   129    0.36657E+04   -0.40410E+02    0.10918E+01    0.56928E-02    0.88565E-07
   130    0.37003E+04   -0.40859E+02    0.10969E+01    0.57855E-02    0.88034E-07
   131    0.37349E+04   -0.41293E+02    0.11015E+01    0.58790E-02    0.87507E-07
   132    0.37695E+04   -0.41710E+02    0.11057E+01    0.59735E-02    0.86984E-07
   133    0.38041E+04   -0.42113E+02    0.11093E+01    0.60689E-02    0.86466E-07
   134    0.38387E+04   -0.42496E+02    0.11126E+01    0.61652E-02    0.85952E-07
   135    0.38733E+04   -0.42864E+02    0.11153E+01    0.62625E-02    0.85441E-07
   136    0.39077E+04   -0.43211E+02    0.11175E+01    0.63607E-02    0.84935E-07
   137    0.39421E+04   -0.43541E+02    0.11192E+01    0.64599E-02    0.84433E-07
   138    0.39765E+04   -0.43852E+02    0.11204E+01    0.65600E-02    0.83935E-07
   139    0.40107E+04   -0.44144E+02    0.11212E+01    0.66611E-02    0.83441E-07
   140    0.40449E+04   -0.44416E+02    0.11214E+01    0.67632E-02    0.82951E-07
   141    0.40789E+04   -0.44667E+02    0.11211E+01    0.68662E-02    0.82465E-07
   142    0.41129E+04   -0.44897E+02    0.11204E+01    0.69702E-02    0.81983E-07
   143    0.41468E+04   -0.45107E+02    0.11192E+01    0.70752E-02    0.81505E-07
   144    0.41805E+04   -0.45296E+02    0.11174E+01    0.71813E-02    0.81030E-07
   145    0.42141E+04   -0.45464E+02    0.11153E+01    0.72883E-02    0.80559E-07
   146    0.42477E+04   -0.45609E+02    0.11126E+01    0.73964E-02    0.80093E-07
   147    0.42810E+04   -0.45731E+02    0.11095E+01    0.75054E-02    0.79630E-07
   148    0.43142E+04   -0.45831E+02    0.11059E+01    0.76155E-02    0.79170E-07
   149    0.43472E+04   -0.45908E+02    0.11019E+01    0.77267E-02    0.78715E-07
   150    0.43800E+04   -0.45960E+02    0.10974E+01    0.78388E-02    0.78263E-07
   151    0.44126E+04   -0.45989E+02    0.10926E+01    0.79521E-02    0.77815E-07
   152    0.44450E+04   -0.45994E+02    0.10872E+01    0.80663E-02    0.77371E-07
   153    0.44772E+04   -0.45973E+02    0.10814E+01    0.81817E-02    0.76930E-07
   154    0.45091E+04   -0.45928E+02    0.10752E+01    0.82981E-02    0.76492E-07
   155    0.45409E+04   -0.45858E+02    0.10687E+01    0.84155E-02    0.76059E-07
   156    0.45723E+04   -0.45764E+02    0.10618E+01    0.85341E-02    0.75629E-07
   157    0.46036E+04   -0.45643E+02    0.10545E+01    0.86537E-02    0.75202E-07
   158    0.46346E+04   -0.45497E+02    0.10469E+01    0.87743E-02    0.74779E-07
   159    0.46653E+04   -0.45325E+02    0.10389E+01    0.88961E-02    0.74359E-07
   160    0.46957E+04   -0.45125E+02    0.10306E+01    0.90189E-02    0.73943E-07
   161    0.47260E+04   -0.44901E+02    0.10221E+01    0.91428E-02    0.73530E-07
   162    0.47559E+04   -0.44650E+02    0.10131E+01    0.92678E-02    0.73121E-07
   163    0.47857E+04   -0.44373E+02    0.10039E+01    0.93939E-02    0.72715E-07
   164    0.48150E+04   -0.44070E+02    0.99450E+00    0.95211E-02    0.72313E-07
   165    0.48441E+04   -0.43739E+02    0.98478E+00    0.96493E-02    0.71913E-07
   166    0.48730E+04   -0.43381E+02    0.97490E+00    0.97787E-02    0.71517E-07
   167    0.49016E+04   -0.42998E+02    0.96465E+00    0.99091E-02    0.71125E-07
   168    0.49297E+04   -0.42587E+02    0.95441E+00    0.10041E-01    0.70735E-07
   169    0.49575E+04   -0.42148E+02    0.94387E+00    0.10173E-01    0.70349E-07
   170    0.49850E+04   -0.41682E+02    0.93326E+00    0.10307E-01    0.69966E-07
   171    0.50121E+04   -0.41188E+02    0.92258E+00    0.10442E-01    0.69587E-07
   172    0.50387E+04   -0.40666E+02    0.91176E+00    0.10577E-01    0.69210E-07
   173    0.50649E+04   -0.40117E+02    0.90078E+00    0.10714E-01    0.68837E-07
   174    0.50907E+04   -0.39540E+02    0.88997E+00    0.10852E-01    0.68466E-07
   175    0.51162E+04   -0.38936E+02    0.87900E+00    0.10991E-01    0.68099E-07
   176    0.51411E+04   -0.38303E+02    0.86812E+00    0.11131E-01    0.67735E-07
   177    0.51655E+04   -0.37644E+02    0.85724E+00    0.11272E-01    0.67374E-07
   178    0.51896E+04   -0.36956E+02    0.84659E+00    0.11414E-01    0.67016E-07
   179    0.52131E+04   -0.36241E+02    0.83587E+00    0.11557E-01    0.66661E-07
   180    0.52363E+04   -0.35499E+02    0.82531E+00    0.11702E-01    0.66309E-07
   181    0.52590E+04   -0.34730E+02    0.81490E+00    0.11847E-01    0.65960E-07
   182    0.52812E+04   -0.33933E+02    0.80472E+00    0.11993E-01    0.65613E-07
   183    0.53029E+04   -0.33110E+02    0.79470E+00    0.12140E-01    0.65270E-07
   184    0.53242E+04   -0.32260E+02    0.78491E+00    0.12288E-01    0.64929E-07
   185    0.53450E+04   -0.31384E+02    0.77550E+00    0.12437E-01    0.64592E-07
   186    0.53649E+04   -0.30481E+02    0.76634E+00    0.12588E-01    0.64257E-07
   187    0.53847E+04   -0.29551E+02    0.75755E+00    0.12739E-01    0.63925E-07
   188    0.54040E+04   -0.28596E+02    0.74913E+00    0.12891E-01    0.63595E-07
   189    0.54226E+04   -0.27614E+02    0.74111E+00    0.13044E-01    0.63268E-07
   190    0.54411E+04   -0.26609E+02    0.73355E+00    0.13198E-01    0.62944E-07
   191    0.54586E+04   -0.25576E+02    0.72647E+00    0.13353E-01    0.62623E-07
   192    0.54758E+04   -0.24518E+02    0.71990E+00    0.13508E-01    0.62304E-07
   193    0.54923E+04   -0.23437E+02    0.71387E+00    0.13665E-01    0.61988E-07
   194    0.55085E+04   -0.22330E+02    0.70842E+00    0.13823E-01    0.61674E-07
   195    0.55241E+04   -0.21200E+02    0.70358E+00    0.13981E-01    0.61363E-07
   196    0.55390E+04   -0.20045E+02    0.69940E+00    0.14140E-01    0.61054E-07
   197    0.55535E+04   -0.18868E+02    0.69591E+00    0.14301E-01    0.60748E-07
   198    0.55675E+04   -0.17668E+02    0.69314E+00    0.14462E-01    0.60444E-07
   199    0.55809E+04   -0.16445E+02    0.69113E+00    0.14624E-01    0.60143E-07
   200    0.55938E+04   -0.15200E+02    0.68991E+00    0.14786E-01    0.59844E-07
   201    0.56061E+04   -0.13932E+02    0.68954E+00    0.14950E-01    0.59548E-07
   202    0.56178E+04   -0.12644E+02    0.69002E+00    0.15114E-01    0.59253E-07
   203    0.56290E+04   -0.11333E+02    0.69141E+00    0.15279E-01    0.58961E-07
   204    0.56395E+04   -0.10004E+02    0.69374E+00    0.15445E-01    0.58672E-07
   205    0.56494E+04   -0.86538E+01    0.69706E+00    0.15612E-01    0.58384E-07
   206    0.56587E+04   -0.72837E+01    0.70140E+00    0.15780E-01    0.58099E-07
   207    0.56674E+04   -0.58943E+01    0.70677E+00    0.15948E-01    0.57816E-07
   208    0.56754E+04   -0.44862E+01    0.71325E+00    0.16117E-01    0.57536E-07
   209    0.56827E+04   -0.30597E+01    0.72084E+00    0.16286E-01    0.57257E-07
   210    0.56895E+04   -0.16157E+01    0.72960E+00    0.16457E-01    0.56981E-07
   211    0.56957E+04   -0.15425E+00    0.73956E+00    0.16628E-01    0.56707E-07
   212    0.57011E+04    0.13236E+01    0.75075E+00    0.16799E-01    0.56435E-07
   213    0.57059E+04    0.28180E+01    0.76322E+00    0.16972E-01    0.56165E-07
   214    0.57101E+04    0.43277E+01    0.77695E+00    0.17145E-01    0.55897E-07
   215    0.57137E+04    0.58518E+01    0.79215E+00    0.17318E-01    0.55631E-07
   216    0.57166E+04    0.73910E+01    0.80862E+00    0.17493E-01    0.55368E-07
   217    0.57190E+04    0.89432E+01    0.82652E+00    0.17668E-01    0.55106E-07
   218    0.57207E+04    0.10509E+02    0.84585E+00    0.17843E-01    0.54846E-07
   219    0.57218E+04    0.12088E+02    0.86662E+00    0.18019E-01    0.54589E-07
   220    0.57223E+04    0.13678E+02    0.88896E+00    0.18196E-01    0.54333E-07
   221    0.57222E+04    0.15279E+02    0.91282E+00    0.18373E-01    0.54080E-07
   222    0.57215E+04    0.16890E+02    0.93833E+00    0.18550E-01    0.53828E-07
   223    0.57200E+04    0.18513E+02    0.96542E+00    0.18729E-01    0.53578E-07
   224    0.57181E+04    0.20143E+02    0.99409E+00    0.18907E-01    0.53331E-07
   225    0.57155E+04    0.21784E+02    0.10245E+01    0.19086E-01    0.53085E-07
   226    0.57123E+04    0.23431E+02    0.10566E+01    0.19266E-01    0.52841E-07
   227    0.57084E+04    0.25087E+02    0.10905E+01    0.19446E-01    0.52598E-07
   228    0.57040E+04    0.26749E+02    0.11261E+01    0.19626E-01    0.52358E-07
   229    0.56989E+04    0.28416E+02    0.11635E+01    0.19807E-01    0.52119E-07
   230    0.56932E+04    0.30089E+02    0.12027E+01    0.19988E-01    0.51883E-07
   231    0.56869E+04    0.31767E+02    0.12438E+01    0.20169E-01    0.51648E-07
   232    0.56799E+04    0.33449E+02    0.12867E+01    0.20351E-01    0.51414E-07
   233    0.56724E+04    0.35133E+02    0.13316E+01    0.20533E-01    0.51183E-07
   234    0.56642E+04    0.36819E+02    0.13784E+01    0.20716E-01    0.50953E-07
   235    0.56554E+04    0.38507E+02    0.14272E+01    0.20898E-01    0.50725E-07
   236    0.56459E+04    0.40197E+02    0.14779E+01    0.21081E-01    0.50499E-07
   237    0.56358E+04    0.41886E+02    0.15306E+01    0.21264E-01    0.50274E-07
   238    0.56251E+04    0.43575E+02    0.15854E+01    0.21448E-01    0.50051E-07
   239    0.56139E+04    0.45264E+02    0.16422E+01    0.21631E-01    0.49829E-07
   240    0.56020E+04    0.46949E+02    0.17011E+01    0.21815E-01    0.49609E-07
   241    0.55896E+04    0.48631E+02    0.17621E+01    0.21999E-01    0.49391E-07
   242    0.55765E+04    0.50311E+02    0.18251E+01    0.22182E-01    0.49174E-07
   243    0.55629E+04    0.51986E+02    0.18903E+01    0.22366E-01    0.48959E-07
   244    0.55487E+04    0.53657E+02    0.19576E+01    0.22550E-01    0.48745E-07
   245    0.55338E+04    0.55321E+02    0.20271E+01    0.22734E-01    0.48533E-07
   246    0.55185E+04    0.56980E+02    0.20988E+01    0.22918E-01    0.48323E-07
   247    0.55026E+04    0.58631E+02    0.21726E+01    0.23102E-01    0.48114E-07
   248    0.54861E+04    0.60274E+02    0.22488E+01    0.23286E-01    0.47906E-07
   249    0.54692E+04    0.61909E+02    0.23270E+01    0.23470E-01    0.47700E-07
   250    0.54516E+04    0.63534E+02    0.24076E+01    0.23654E-01    0.47495E-07
   251    0.54336E+04    0.65150E+02    0.24903E+01    0.23838E-01    0.47291E-07
   252    0.54149E+04    0.66755E+02    0.25753E+01    0.24022E-01    0.47089E-07
   253    0.53959E+04    0.68348E+02    0.26625E+01    0.24205E-01    0.46888E-07
   254    0.53763E+04    0.69929E+02    0.27520E+01    0.24388E-01    0.46689E-07
   255    0.53562E+04    0.71498E+02    0.28437E+01    0.24572E-01    0.46491E-07
   256    0.53357E+04    0.73055E+02    0.29378E+01    0.24754E-01    0.46294E-07
   257    0.53146E+04    0.74591E+02    0.30339E+01    0.24937E-01    0.46099E-07
   258    0.52931E+04    0.76119E+02    0.31324E+01    0.25120E-01    0.45905E-07
   259    0.52711E+04    0.77625E+02    0.32332E+01    0.25302E-01    0.45712E-07
   260    0.52487E+04    0.79124E+02    0.33362E+01    0.25484E-01    0.45521E-07
   261    0.52258E+04    0.80592E+02    0.34414E+01    0.25665E-01    0.45331E-07
   262    0.52024E+04    0.82052E+02    0.35490E+01    0.25846E-01    0.45142E-07
   263    0.51788E+04    0.83497E+02    0.36587E+01    0.26027E-01    0.44955E-07
   264    0.51546E+04    0.84920E+02    0.37707E+01    0.26208E-01    0.44768E-07
   265    0.51299E+04    0.86312E+02    0.38849E+01    0.26388E-01    0.44583E-07
   266    0.51048E+04    0.87697E+02    0.40014E+01    0.26568E-01    0.44400E-07
   267    0.50793E+04    0.89051E+02    0.41200E+01    0.26747E-01    0.44217E-07
   268    0.50534E+04    0.90391E+02    0.42410E+01    0.26926E-01    0.44036E-07
   269    0.50269E+04    0.91707E+02    0.43640E+01    0.27104E-01    0.43855E-07
   270    0.50003E+04    0.93001E+02    0.44892E+01    0.27282E-01    0.43676E-07
   271    0.49732E+04    0.94273E+02    0.46165E+01    0.27460E-01    0.43499E-07
   272    0.49458E+04    0.95514E+02    0.47462E+01    0.27637E-01    0.43322E-07
   273    0.49180E+04    0.96740E+02    0.48777E+01    0.27813E-01    0.43147E-07
   274    0.48899E+04    0.97928E+02    0.50116E+01    0.27989E-01    0.42972E-07
   275    0.48614E+04    0.99101E+02    0.51473E+01    0.28165E-01    0.42799E-07
   276    0.48327E+04    0.10024E+03    0.52851E+01    0.28339E-01    0.42627E-07
   277    0.48036E+04    0.10136E+03    0.54250E+01    0.28514E-01    0.42456E-07
   278    0.47742E+04    0.10244E+03    0.55670E+01    0.28688E-01    0.42286E-07
   279    0.47445E+04    0.10349E+03    0.57108E+01    0.28861E-01    0.42117E-07
   280    0.47146E+04    0.10453E+03    0.58566E+01    0.29033E-01    0.41950E-07
   281    0.46845E+04    0.10553E+03    0.60044E+01    0.29205E-01    0.41783E-07
   282    0.46539E+04    0.10650E+03    0.61539E+01    0.29377E-01    0.41618E-07
   283    0.46232E+04    0.10744E+03    0.63054E+01    0.29548E-01    0.41453E-07
   284    0.45922E+04    0.10835E+03    0.64587E+01    0.29718E-01    0.41290E-07
   285    0.45610E+04    0.10923E+03    0.66138E+01    0.29887E-01    0.41127E-07
   286    0.45296E+04    0.11007E+03    0.67707E+01    0.30056E-01    0.40966E-07
   287    0.44979E+04    0.11089E+03    0.69293E+01    0.30225E-01    0.40806E-07
   288    0.44660E+04    0.11167E+03    0.70896E+01    0.30392E-01    0.40646E-07
   289    0.44340E+04    0.11242E+03    0.72515E+01    0.30559E-01    0.40488E-07
   290    0.44017E+04    0.11314E+03    0.74149E+01    0.30725E-01    0.40330E-07
   291    0.43694E+04    0.11382E+03    0.75806E+01    0.30891E-01    0.40174E-07
   292    0.43365E+04    0.11447E+03    0.77473E+01    0.31056E-01    0.40018E-07
   293    0.43039E+04    0.11508E+03    0.79148E+01    0.31220E-01    0.39864E-07
   294    0.42709E+04    0.11566E+03    0.80846E+01    0.31384E-01    0.39710E-07
   295    0.42380E+04    0.11620E+03    0.82550E+01    0.31547E-01    0.39558E-07
   296    0.42048E+04    0.11671E+03    0.84277E+01    0.31709E-01    0.39406E-07
   297    0.41716E+04    0.11719E+03    0.86004E+01    0.31870E-01    0.39255E-07
   298    0.41381E+04    0.11763E+03    0.87754E+01    0.32031E-01    0.39105E-07
   299    0.41046E+04    0.11802E+03    0.89518E+01    0.32191E-01    0.38956E-07
   300    0.40709E+04    0.11838E+03    0.91282E+01    0.32351E-01    0.38808E-07
   301    0.40372E+04    0.11871E+03    0.93061E+01    0.32509E-01    0.38660E-07
   302    0.40035E+04    0.11901E+03    0.94847E+01    0.32667E-01    0.38514E-07
   303    0.39697E+04    0.11926E+03    0.96648E+01    0.32824E-01    0.38368E-07
   304    0.39359E+04    0.11947E+03    0.98464E+01    0.32981E-01    0.38223E-07
   305    0.39020E+04    0.11965E+03    0.10028E+02    0.33137E-01    0.38079E-07
   306    0.38681E+04    0.11979E+03    0.10210E+02    0.33292E-01    0.37936E-07
   307    0.38342E+04    0.11989E+03    0.10393E+02    0.33446E-01    0.37794E-07
   308    0.38002E+04    0.11996E+03    0.10579E+02    0.33599E-01    0.37652E-07
   309    0.37664E+04    0.11998E+03    0.10763E+02    0.33752E-01    0.37511E-07
   310    0.37325E+04    0.11997E+03    0.10948E+02    0.33904E-01    0.37371E-07
   311    0.36986E+04    0.11992E+03    0.11134E+02    0.34056E-01    0.37232E-07
   312    0.36648E+04    0.11983E+03    0.11320E+02    0.34206E-01    0.37094E-07
   313    0.36311E+04    0.11971E+03    0.11507E+02    0.34356E-01    0.36956E-07
   314    0.35974E+04    0.11955E+03    0.11694E+02    0.34506E-01    0.36819E-07
   315    0.35638E+04    0.11934E+03    0.11881E+02    0.34654E-01    0.36683E-07
   316    0.35302E+04    0.11910E+03    0.12068E+02    0.34802E-01    0.36548E-07
   317    0.34968E+04    0.11882E+03    0.12255E+02    0.34949E-01    0.36414E-07
   318    0.34634E+04    0.11850E+03    0.12443E+02    0.35095E-01    0.36280E-07
   319    0.34301E+04    0.11815E+03    0.12630E+02    0.35241E-01    0.36147E-07
   320    0.33970E+04    0.11776E+03    0.12818E+02    0.35386E-01    0.36015E-07
   321    0.33640E+04    0.11733E+03    0.13006E+02    0.35530E-01    0.35883E-07
   322    0.33312E+04    0.11687E+03    0.13192E+02    0.35673E-01    0.35752E-07
